Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
"QUAIL GARDENS, ENCINITAS, CALIFORNIA",David Wing,6393,"(American, born 1947)",(American),(1947),(0),(Male),1985,Gelatin silver print,"10 1/8 × 13"" (25.8 × 33.1 cm)",The Family of Man Fund,391.1990,Photograph,Photography,1990-10-11,N,52407,,,,,,25.8,,,33.1,,
Black Forest,William Wegman,6281,"(American, born 1943)",(American),(1943),(0),(Male),1998,Five black and white dye-diffusion transfer prints,"Each approx. 24 × 20"" (61 × 50.8 cm)",Acquired through the generosity of Jo Carole and Ronald S. Lauder,392.1998.a-e,Photograph,Photography,1998-06-11,N,52429,,,,,,61.0,,,50.8,,
Untitled,William Eggleston,1690,"(American, born 1939)",(American),(1939),(0),(Male),1983-86,Chromogenic color print,"17 15/16 × 11 15/16"" (45.6 × 30.4 cm)",Anonymous gift in memory of Berenice Abbott,397.1992,Photograph,Photography,1992-10-15,Y,52559,http://www.moma.org/collection/works/52559,http://www.moma.org/media/W1siZiIsIjIzNDAzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9740d9a6af8ab23f,,,,45.6,,,30.4,,
Untitled,Darrel Ellis,6913,"(American, 1958–1992)",(American),(1958),(1992),(Male),1990,Gelatin silver print,"8 15/16 × 12 3/4"" (22.8 × 32.4 cm)",The Family of Man Fund,398.1992,Photograph,Photography,1992-10-15,Y,52577,http://www.moma.org/collection/works/52577,http://www.moma.org/media/W1siZiIsIjIzMjQ2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9c2d47d83657cdd1,,,,22.8,,,32.4,,
Untitled,Darrel Ellis,6913,"(American, 1958–1992)",(American),(1958),(1992),(Male),1990,Gelatin silver print,"19 1/16 × 23 1/2"" (48.5 × 59.7 cm)",The Family of Man Fund,399.1992,Photograph,Photography,1992-10-15,Y,52595,http://www.moma.org/collection/works/52595,,,,,48.5,,,59.7,,
"The Brown Sisters, Marblehead, Massachusetts",Nicholas Nixon,4315,"(American, born 1947)",(American),(1947),(0),(Male),1995,Gelatin silver print,"7 11/16 × 9 5/8"" (19.6 × 24.5 cm)",The Family of Man Fund,400.1997,Photograph,Photography,1997-10-09,Y,52615,http://www.moma.org/collection/works/52615,http://www.moma.org/media/W1siZiIsIjI4OTkzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e091f5e1df648125,,,,19.6,,,24.5,,
Haiti,Bruce Gilden,6914,"(American, born 1946)",(American),(1946),(0),(Male),1989,Gelatin silver print,"12 1/2 × 18 11/16"" (31.7 × 47.5 cm)",Gift of the New York State Foundation for the Arts,401.1992,Photograph,Photography,1992-10-15,Y,52631,http://www.moma.org/collection/works/52631,http://www.moma.org/media/W1siZiIsIjIzOTU2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0820b860c2398dc3,,,,31.7,,,47.5,,
"The Brown Sisters, Lexington, Massachusetts",Nicholas Nixon,4315,"(American, born 1947)",(American),(1947),(0),(Male),1996,Gelatin silver print,"7 11/16 × 9 5/8"" (19.6 × 24.5 cm)",The Family of Man Fund,401.1997,Photograph,Photography,1997-10-09,Y,52633,http://www.moma.org/collection/works/52633,http://www.moma.org/media/W1siZiIsIjI4OTkzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1d399e129c4be5bc,,,,19.6,,,24.5,,
"Haiti, Port-au-Prince, Cemetery",Bruce Gilden,6914,"(American, born 1946)",(American),(1946),(0),(Male),1988,Gelatin silver print,"23 1/4 × 34 15/16"" (59 × 88.7 cm)",The Fellows of Photography Fund,402.1992,Photograph,Photography,1992-10-15,Y,52649,http://www.moma.org/collection/works/52649,http://www.moma.org/media/W1siZiIsIjI0MzMwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c94fa8e8ba61b690,,,,59.0,,,88.7,,
"The Brown Sisters, Wellesley Hills, Massachusetts",Nicholas Nixon,4315,"(American, born 1947)",(American),(1947),(0),(Male),1997,Gelatin silver print,"7 11/16 × 9 5/8"" (19.6 × 24.5 cm)",Gift of the artist,402.1997,Photograph,Photography,1997-10-09,Y,52651,http://www.moma.org/collection/works/52651,http://www.moma.org/media/W1siZiIsIjI4OTk0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0f0da554df4a344b,,,,19.6,,,24.5,,
"ALBANY CITY HALL SEEN FROM THE INTERMEDIATE LEVEL, THE EASTERN APPROACH",William Clift,1152,"(American, born 1944)",(American),(1944),(0),(Male),1984,Gelatin silver print,"13 3/16 × 16 13/16"" (33.5 × 42.8 cm)",Gift of Mr. and Mrs. Barnabas McHenry,403.1986,Photograph,Photography,1986-12-18,N,52666,,,,,,33.5,,,42.8,,
"Haiti, Plain-du-Nord",Bruce Gilden,6914,"(American, born 1946)",(American),(1946),(0),(Male),1988,Gelatin silver print,"18 7/8 × 12 1/2"" (47.9 × 31.7 cm)",The Fellows of Photography Fund,403.1992,Photograph,Photography,1992-10-15,Y,52667,http://www.moma.org/collection/works/52667,http://www.moma.org/media/W1siZiIsIjIzOTU2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ce4b3dde51359ecf,,,,47.9,,,31.7,,
"House's Barber Shop, Buy Black",Jeffrey Scales,5191,"(American, born 1954)",(American),(1954),(0),(Male),1988,Gelatin silver print,"19 3/4 × 19 7/16"" (50.2 × 49.4 cm)",E.T. Harmax Foundation Fund,404.1997,Photograph,Photography,1997-10-09,Y,52714,http://www.moma.org/collection/works/52714,http://www.moma.org/media/W1siZiIsIjI0MDEyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8810318628e6d14d,,,,50.2,,,49.4,,
"New York, Times Square",Jérôme De Perlinghi,1440,"(Belgian, born 1961)",(Belgian),(1961),(0),(Male),1986,Gelatin silver print,"15 1/4 × 10 3/8"" (38.8 × 26.3 cm)",Gift of the artist,405.1986,Photograph,Photography,1986-12-18,Y,52730,http://www.moma.org/collection/works/52730,http://www.moma.org/media/W1siZiIsIjIzOTU2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=eadc6f4a3c371dee,,,,38.8,,,26.3,,
"Boy in a Wrecked Car, Dresden",Eberhard Grames,6915,"(German, born 1953)",(German),(1953),(0),(Male),1989,Chromogenic color print,"16 × 20"" (40 × 50.2 cm)",Gift of the artist,405.1992.x1-x2,Photograph,Photography,1992-10-15,Y,52731,http://www.moma.org/collection/works/52731,http://www.moma.org/media/W1siZiIsIjI0MDEyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5f42f27392ca0e13,,,,40.0,,,50.2,,
Mr. Ben's Hand,Jeffrey Scales,5191,"(American, born 1954)",(American),(1954),(0),(Male),1987,Gelatin silver print,"19 1/4 × 19 3/16"" (48.9 × 48.7 cm)",E.T. Harmax Foundation Fund,405.1997,Photograph,Photography,1997-10-09,N,52733,,,,,,48.9,,,48.7,,
"New York, Times Square",Jérôme De Perlinghi,1440,"(Belgian, born 1961)",(Belgian),(1961),(0),(Male),1986,Gelatin silver print,"10 1/4 × 15 1/2"" (26 × 39.4 cm)",Gift of the artist,406.1986,Photograph,Photography,1986-12-18,Y,52748,http://www.moma.org/collection/works/52748,http://www.moma.org/media/W1siZiIsIjIzOTU2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=06ced94932c53fc0,,,,26.0,,,39.4,,
"Schwerin, Coal Gang, GDR",Eberhard Grames,6915,"(German, born 1953)",(German),(1953),(0),(Male),1990,Chromogenic color print,"15 3/4 × 20"" (40 × 50.9 cm)",Gift of the artist,406.1992.x1-x2,Photograph,Photography,1992-10-15,Y,52749,http://www.moma.org/collection/works/52749,http://www.moma.org/media/W1siZiIsIjI0MDEyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fc0a5cdf66eff7f9,,,,40.0,,,50.9,,
Untitled,Jan Groover,2358,"(American, 1943–2012)",(American),(1943),(2012),(Female),1992,Palladium print,"11 5/16 × 19 5/16"" (28.7 × 49 cm)",Horace W. Goldsmith Fund through Robert B. Menschel,407.1992,Photograph,Photography,1992-10-15,Y,52767,http://www.moma.org/collection/works/52767,http://www.moma.org/media/W1siZiIsIjIxNjUwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c39292f3d2e87580,,,,28.7,,,49.0,,
Untitled. (building and laundry),Alexander Slussarev,7820,"(Russian, born 1944)",(Russian),(1944),(0),(Male),1985,Gelatin silver print,"14 9/16 × 9 3/4"" (37 × 24.8 cm)",Joel and Anne Ehrenkranz Fund,407.1997,Photograph,Photography,1997-10-09,N,52769,,,,,,37.0,,,24.8,,
Untitled,Jan Groover,2358,"(American, 1943–2012)",(American),(1943),(2012),(Female),1991,Palladium print,"11 1/4 × 19 1/8"" (28.5 × 48.6 cm)",Horace W. Goldsmith Fund through Robert B. Menschel,408.1992,Photograph,Photography,1992-10-15,Y,52784,http://www.moma.org/collection/works/52784,http://www.moma.org/media/W1siZiIsIjIxNjUwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cb776fdd78cc9860,,,,28.5,,,48.6,,
Untitled,Ray K. Metzker,3948,"(American, 1931–2014)",(American),(1931),(2014),(Male),1989,Gelatin silver print,"16 15/16 × 16 15/16"" (43 × 43 cm)","Gift of Shirley C. Burden, by exchange",414.1992,Photograph,Photography,1992-10-15,N,53065,,,,,,43.0,,,43.0,,
Robin and Ben,Joan Albert,99,"(American, 1943–2012)",(American),(1943),(2012),(Female),May 1984,Gelatin silver print,"11 1/8 × 8 9/16"" (28.2 × 21.7 cm)",Purchase,415.1984,Photograph,Photography,1984-12-05,Y,53076,http://www.moma.org/collection/works/53076,http://www.moma.org/media/W1siZiIsIjI0MDEyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9e4eeb088f40f5cc,,,,28.2,,,21.7,,
Camera Obscura Image of Houses Across the Street in our Living Room,Abelardo Morell,6917,"(American, born Cuba 1948)",(American),(1948),(0),(Male),1991,Gelatin silver print,"17 7/8 × 22 1/2"" (45.4 × 57.1 cm)",Gift of the artist,415.1992,Photograph,Photography,1992-10-15,Y,53078,http://www.moma.org/collection/works/53078,http://www.moma.org/media/W1siZiIsIjIzOTU2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=976b310ada6d273c,,,,45.4,,,57.1,,
"Acapulco, Mexico","Eduardo Del Valle, Mirta Gómez","1473, 2224","(American, born Cuba 1951) (American, born Cuba 1953)",(American) (American),(1951) (1953),(0) (0),(Male) (Female),1986,Chromogenic color print,"7 3/8 × 11 1/16"" (18.8 × 28.1 cm)",E.T. Harmax Foundation Fund,419.1988.x1-x2,Photograph,Photography,1988-12-15,Y,53131,http://www.moma.org/collection/works/53131,http://www.moma.org/media/W1siZiIsIjIxNjY4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c9793006848dc76d,,,,18.8,,,28.1,,
Knoxville,Mark Steinmetz,5636,"(American, born 1961)",(American),(1961),(0),(Male),1992,Gelatin silver print,"11 13/16 × 17 1/4"" (30 × 43.8 cm)",The Family of Man Fund,419.1992,Photograph,Photography,1992-10-15,Y,53132,http://www.moma.org/collection/works/53132,http://www.moma.org/media/W1siZiIsIjIwMTE2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=66462ae1ef3efda5,,,,30.0,,,43.8,,
